model,lambda,epoch,loss,accuracy,kappa
Model3,-100.0,1,0.6773586166805207,71.39588100686498,0.6175559759140015
Model3,-100.0,2,0.6038976630848114,78.56598016781084,0.7092984914779663
Model3,-100.0,3,0.4632555920599436,81.15942028985508,0.7468788027763367
Model3,-100.0,4,0.4823197889746281,80.39664378337147,0.7358424067497253
Model3,-100.0,5,0.5389986020931299,78.03203661327231,0.7044753432273865
Model3,-100.0,6,0.5860199022506777,79.09992372234935,0.7172329425811768
Model3,-100.0,7,0.8863218683013472,65.98016781083143,0.5383875966072083
Model3,-100.0,8,0.6177559048960356,72.99771167048056,0.6364238858222961
Model3,-100.0,9,0.492433362249015,81.00686498855835,0.7439212203025818
Model3,-100.0,10,0.3947905872349608,85.65980167810831,0.8066440224647522
Model3,-100.0,11,0.3700287586559693,86.49885583524028,0.8181978464126587
Model3,-100.0,12,0.3735074822533049,86.2700228832952,0.8150292038917542
Model3,-100.0,13,0.3610672111346647,86.88024408848207,0.8233174085617065
Model3,-100.0,14,0.35687917225420884,86.95652173913044,0.824406087398529
Model3,-100.0,15,0.35367875232508306,87.33790999237223,0.8294978737831116
Model3,-100.0,16,0.36415452980113155,86.57513348588863,0.819222092628479
Model3,-100.0,17,0.34996214078229226,87.56674294431731,0.8325686454772949
Model3,-100.0,18,0.34910769578748585,87.56674294431731,0.832740843296051
Model3,-100.0,19,0.3467408929057107,86.95652173913044,0.8245985507965088
Model3,-100.0,20,0.3339760992576565,88.32951945080092,0.8428261280059814
Model3,-100.0,21,0.34235736217937973,87.49046529366896,0.8314891457557678
Model3,-100.0,22,0.33505136156518617,88.71090770404271,0.8482247591018677
Model3,-100.0,23,0.38321588199776063,86.19374523264683,0.8139428496360779
Model3,-100.0,24,0.33786105186110865,88.40579710144928,0.8439022302627563
Model3,-100.0,25,0.3375167898225657,88.40579710144928,0.8438988924026489
Model3,-100.0,26,0.33010693611669506,88.10068649885584,0.8402066826820374
Model3,-100.0,27,0.336495908768599,88.40579710144928,0.843834638595581
Model3,-100.0,28,0.32615319427463685,88.1769641495042,0.8407412171363831
Model3,-100.0,29,0.31366193685240185,88.78718535469108,0.8491249084472656
Model3,-100.0,30,0.31997749053686286,89.3211289092296,0.8561970591545105
Model3,-100.0,31,0.3251060445080451,88.40579710144928,0.8438482284545898
Model3,-100.0,32,0.33004878027169965,88.86346300533944,0.8501034379005432
Model3,-100.0,33,0.31290734021673666,89.7025171624714,0.8615145087242126
Model3,-100.0,34,0.31097799181528984,90.23646071700992,0.8687792420387268
Model3,-100.0,35,0.3278819537124136,89.01601830663616,0.8519613146781921
Model3,-100.0,36,0.3169144125901089,88.93974065598779,0.8510847091674805
Model3,-100.0,37,0.3356250021223073,87.94813119755912,0.8376370072364807
Model3,-100.0,38,0.2985316064012678,89.93135011441647,0.8645740151405334
Model3,-100.0,39,0.3164678825922225,88.86346300533944,0.8501812219619751
Model3,-100.0,40,0.30997438053795845,90.00762776506484,0.8656287789344788
Model3,-100.0,41,0.3044531067348818,89.54996186117468,0.8594974279403687
Model3,-100.0,42,0.30876354064471295,89.7025171624714,0.8613077402114868
Model3,-100.0,43,0.31116986353146403,89.39740655987795,0.857405424118042
Model3,-100.0,44,0.3016726686175228,90.23646071700992,0.8686575293540955
Model3,-100.0,45,0.29225005956493105,90.31273836765827,0.8697845935821533
Model3,-100.0,46,0.29204985019157714,90.61784897025171,0.8738901019096375
Model3,-100.0,47,0.29366823901016686,90.465293668955,0.8718105554580688
Model3,-100.0,48,0.29115201701913784,90.38901601830663,0.8707160949707031
Model3,-100.0,49,0.2877608550375741,90.77040427154844,0.8758822083473206
Model3,-100.0,50,0.28895525950270695,90.61784897025171,0.8737635612487793
Model3,0.0,1,0.7443615914891459,68.34477498093058,0.5808536410331726
Model3,0.0,2,0.5243519969017427,80.24408848207476,0.7338961362838745
Model3,0.0,3,0.434357681829542,83.82913806254767,0.7826849818229675
Model3,0.0,4,0.4130090794758338,85.04958047292143,0.7987684607505798
Model3,0.0,5,0.44747612073528775,82.91380625476735,0.7703561782836914
Model3,0.0,6,0.44313803067094126,84.13424866514111,0.7858378887176514
Model3,0.0,7,0.35357508238924995,88.1769641495042,0.8406640291213989
Model3,0.0,8,0.3581664575296536,86.88024408848207,0.8230082392692566
Model3,0.0,9,0.5337388961484285,82.83752860411899,0.7678381204605103
Model3,0.0,10,0.5071439709284212,81.92219679633867,0.7562026977539062
Model3,0.0,11,0.38746736022770906,87.18535469107552,0.828314483165741
Model3,0.0,12,0.44121821167858205,84.89702517162472,0.7969278693199158
Model3,0.0,13,0.39937046744798904,85.1258581235698,0.7993993163108826
Model3,0.0,14,0.19622221697209946,93.13501144164759,0.9077339768409729
Model3,0.0,15,0.18660902476874497,93.28756674294432,0.90973961353302
Model3,0.0,16,0.19091171840764157,93.05873379099924,0.9066585898399353
Model3,0.0,17,0.1976676607869628,92.98245614035088,0.9055803418159485
Model3,0.0,18,0.18985412871531865,93.28756674294432,0.909762442111969
Model3,0.0,19,0.1902673780111117,92.7536231884058,0.9026196599006653
Model3,0.0,20,0.1856359997501385,92.98245614035088,0.905574381351471
Model3,0.0,21,0.18049270667641515,93.97406559877956,0.9189220070838928
Model3,0.0,22,0.16067344225903307,94.50800915331808,0.9261795878410339
Model3,0.0,23,0.1768820804965055,93.44012204424104,0.9117949604988098
Model3,0.0,24,0.1910830825413801,92.67734553775743,0.9015616178512573
Model3,0.0,25,0.17019000220162941,93.82151029748283,0.9169225096702576
Model3,0.0,26,0.15274038094839665,95.0419527078566,0.9333683848381042
Model3,0.0,27,0.16750574420106085,94.50800915331808,0.926170289516449
Model3,0.0,28,0.15638162359356608,94.35545385202136,0.9241368174552917
Model3,0.0,29,0.14774546443472647,94.6605644546148,0.9282349944114685
Model3,0.0,30,0.145824662457319,94.96567505720824,0.9323210716247559
Model3,0.0,31,0.15864840453074325,94.6605644546148,0.9281852841377258
Model3,0.0,32,0.16289930544867487,94.81311975591152,0.9302339553833008
Model3,0.0,33,0.14655538331390472,95.19450800915332,0.9353813529014587
Model3,0.0,34,0.15529353309189722,95.19450800915332,0.9353792667388916
Model3,0.0,35,0.1652436515300028,94.6605644546148,0.9281655550003052
Model3,0.0,36,0.15248698203289537,94.35545385202136,0.9241177439689636
Model3,0.0,37,0.13967237154179565,94.58428680396644,0.9271968007087708
Model3,0.0,38,0.14203687864380607,94.35545385202136,0.9241088628768921
Model3,0.0,39,0.1320239170806086,94.81311975591152,0.930300235748291
Model3,0.0,40,0.13801525349208046,94.81311975591152,0.930274248123169
Model3,0.0,41,0.1331296888436528,95.34706331045004,0.9374673366546631
Model3,0.0,42,0.14697595042887646,94.27917620137299,0.9230878353118896
Model3,0.0,43,0.1398799317263061,94.96567505720824,0.9323155283927917
Model3,0.0,44,0.13388211096187275,95.34706331045004,0.9374581575393677
Model3,0.0,45,0.1355091874465676,95.27078565980167,0.9364373087882996
Model3,0.0,46,0.13348395769817514,95.4233409610984,0.9384883046150208
Model3,0.0,47,0.14012642111558207,94.50800915331808,0.9261757135391235
Model3,0.0,48,0.1365079480229751,95.27078565980167,0.936428964138031
Model3,0.0,49,0.13552704754318903,95.34706331045004,0.9374544620513916
Model3,0.0,50,0.13188836751697539,95.27078565980167,0.9364283680915833
Model3,50.0,1,0.6164331732589174,74.8283752860412,0.6618004441261292
Model3,50.0,2,0.5387223354284314,79.023646071701,0.7171348333358765
Model3,50.0,3,0.4225377907833009,83.82913806254767,0.7823368310928345
Model3,50.0,4,0.42568730090657414,82.83752860411899,0.7692968845367432
Model3,50.0,5,0.4161660543250092,84.89702517162472,0.797175407409668
Model3,50.0,6,0.41783487947954645,83.67658276125096,0.7798733115196228
Model3,50.0,7,0.6042939945146112,79.17620137299771,0.7162526249885559
Model3,50.0,8,0.4943605908835598,81.46453089244851,0.7498622536659241
Model3,50.0,9,0.3760920867528468,85.96491228070175,0.8105903267860413
Model3,50.0,10,0.3661230547022583,86.80396643783371,0.8221433162689209
Model3,50.0,11,0.2993197581701657,88.86346300533944,0.850568950176239
Model3,50.0,12,0.35432722706072073,87.10907704042715,0.8262408971786499
Model3,50.0,13,0.3258721410857356,88.71090770404271,0.8482180833816528
Model3,50.0,14,0.25073651049334433,90.8466819221968,0.8770217895507812
Model3,50.0,15,0.2708784633214514,90.8466819221968,0.8766562342643738
Model3,50.0,16,0.3484072606416716,87.87185354691076,0.8366178870201111
Model3,50.0,17,0.27688367297683936,89.85507246376811,0.8636211156845093
Model3,50.0,18,0.23453273998699872,90.99923722349352,0.8788270950317383
Model3,50.0,19,0.5357231716110359,77.04042715484363,0.6917486786842346
Model3,50.0,20,0.1859804177095561,93.97406559877956,0.9189292788505554
Model3,50.0,21,0.28814341076724315,88.93974065598779,0.8510138988494873
Model3,50.0,22,0.3176119883014081,88.25324180015255,0.842052698135376
Model3,50.0,23,0.42189048973432847,83.2189168573608,0.7738217711448669
Model3,50.0,24,0.3325427100955687,87.33790999237223,0.8304158449172974
Model3,50.0,25,0.31744676149818934,87.79557589626239,0.8359279036521912
Model3,50.0,26,0.22139869578051985,91.07551487414187,0.8803877234458923
Model3,50.0,27,0.09708559736438965,96.5675057208238,0.9538889527320862
Model3,50.0,28,0.0900420735794042,96.64378337147215,0.9549077153205872
Model3,50.0,29,0.08710521541984821,96.64378337147215,0.9549208283424377
Model3,50.0,30,0.08433786045666145,96.9488939740656,0.9590129852294922
Model3,50.0,31,0.08151774646175854,97.25400457665904,0.9631094336509705
Model3,50.0,32,0.0859361898827471,96.87261632341723,0.9579854607582092
Model3,50.0,33,0.08418581581054345,96.72006102212052,0.955941915512085
Model3,50.0,34,0.0769609558871293,97.40655987795576,0.9651700854301453
Model3,50.0,35,0.0865438621580703,96.5675057208238,0.9538775086402893
Model3,50.0,36,0.08662942857186727,96.49122807017544,0.9528425335884094
Model3,50.0,37,0.08594313607296127,96.72006102212052,0.9559279084205627
Model3,50.0,38,0.07051033425925571,97.55911517925247,0.9672197103500366
Model3,50.0,39,0.07091251518051649,97.55911517925247,0.967221736907959
Model3,50.0,40,0.07350519296949734,97.55911517925247,0.9672190546989441
Model3,50.0,41,0.0737279120869622,97.48283752860412,0.9662007093429565
Model3,50.0,42,0.08502966509513915,96.64378337147215,0.9549118280410767
Model3,50.0,43,0.07676543230027483,97.02517162471396,0.9600458145141602
Model3,50.0,44,0.0686536112901116,97.63539282990084,0.9682454466819763
Model3,50.0,45,0.07792390806672911,96.9488939740656,0.9590032696723938
Model3,50.0,46,0.06491132514319695,97.7116704805492,0.9692760705947876
Model3,50.0,47,0.06564610117789241,97.7116704805492,0.9692670702934265
Model3,50.0,48,0.06533002258441109,97.48283752860412,0.9661917686462402
Model3,50.0,49,0.0700473868224875,97.48283752860412,0.9661920666694641
Model3,50.0,50,0.06608174624764038,97.33028222730739,0.9641417264938354
Model3,100.0,1,0.6466657356348409,72.99771167048056,0.6387021541595459
Model3,100.0,2,0.5288039026234915,79.71014492753623,0.7268987894058228
Model3,100.0,3,0.5328378615535733,79.63386727688787,0.7258462905883789
Model3,100.0,4,0.4986140118197209,80.01525553012968,0.7336804270744324
Model3,100.0,5,0.5762974362306064,78.56598016781084,0.7138373255729675
Model3,100.0,6,0.3676027812114842,85.43096872616323,0.8038835525512695
Model3,100.0,7,0.5984633051364773,78.33714721586576,0.7065491676330566
Model3,100.0,8,0.49043220104287366,79.93897787948131,0.729541003704071
Model3,100.0,9,0.612725953020235,75.81998474446986,0.6739680767059326
Model3,100.0,10,0.5635012328215541,78.56598016781084,0.7113701701164246
Model3,100.0,11,0.3771107711358256,86.11746758199847,0.8133618235588074
Model3,100.0,12,0.32284811332759333,88.48207475209763,0.8449378609657288
Model3,100.0,13,0.27763151035883515,89.7025171624714,0.8614484667778015
Model3,100.0,14,0.3643540106571694,86.11746758199847,0.8132540583610535
Model3,100.0,15,0.31273682232488664,87.33790999237223,0.8295876383781433
Model3,100.0,16,0.40163670190411793,85.04958047292143,0.7988690733909607
Model3,100.0,17,0.2223015744935275,91.83829138062548,0.8903321027755737
Model3,100.0,18,0.3631918883557814,83.82913806254767,0.7823347449302673
Model3,100.0,19,0.4684850286996428,82.6086956521739,0.7659847140312195
Model3,100.0,20,0.2373526534404816,91.30434782608695,0.8833548426628113
Model3,100.0,21,0.2608761282013992,89.62623951182303,0.8601893186569214
Model3,100.0,22,0.3396769909686846,87.10907704042715,0.8265905380249023
Model3,100.0,23,0.22616767605964141,91.15179252479024,0.8809203505516052
Model3,100.0,24,0.13952267764123408,94.88939740655988,0.9313209652900696
Model3,100.0,25,0.12455890963065724,95.65217391304348,0.9415833353996277
Model3,100.0,26,0.1167294805518527,96.03356216628528,0.946728527545929
Model3,100.0,27,0.12392860867401327,95.88100686498856,0.9446407556533813
Model3,100.0,28,0.11814036277711709,95.57589626239512,0.9405544400215149
Model3,100.0,29,0.11928313308623481,95.4233409610984,0.9384745955467224
Model3,100.0,30,0.10637778323072682,96.26239511823036,0.9497910737991333
Model3,100.0,31,0.11715390394824685,95.8047292143402,0.9436101913452148
Model3,100.0,32,0.11742331919457101,95.8047292143402,0.9436242580413818
Model3,100.0,33,0.11502363229728808,95.65217391304348,0.941581666469574
Model3,100.0,34,0.10186222057738416,96.72006102212052,0.9559657573699951
Model3,100.0,35,0.10677151785755686,96.33867276887872,0.950800359249115
Model3,100.0,36,0.11402522112313206,96.03356216628528,0.9466965198516846
Model3,100.0,37,0.11148942560085374,95.57589626239512,0.9405347108840942
Model3,100.0,38,0.09502860376558783,96.49122807017544,0.952867865562439
Model3,100.0,39,0.11266320301994147,95.72845156369183,0.9426040649414062
Model3,100.0,40,0.09891659323862043,96.49122807017544,0.9528576135635376
Model3,100.0,41,0.09549293818462336,96.5675057208238,0.9539003372192383
Model3,100.0,42,0.10557198429993098,95.8047292143402,0.9436471462249756
Model3,100.0,43,0.10425239481446763,96.186117467582,0.9487855434417725
Model3,100.0,44,0.09058489302112163,96.79633867276888,0.9569743871688843
Model3,100.0,45,0.10265219068860822,96.10983981693364,0.9477312564849854
Model3,100.0,46,0.0943494091495235,96.64378337147215,0.9549281001091003
Model3,100.0,47,0.08860987327384821,97.10144927536231,0.9610719084739685
Model3,100.0,48,0.08848147823679184,96.5675057208238,0.9538902640342712
Model3,100.0,49,0.09005376609634753,96.5675057208238,0.9538995623588562
Model3,100.0,50,0.0913903688526024,96.72006102212052,0.9559314846992493
Model3,500.0,1,0.6105763839002241,74.59954233409611,0.6594439148902893
Model3,500.0,2,0.5080674539805368,82.83752860411899,0.7684717178344727
Model3,500.0,3,0.5381697233990801,77.65064836003052,0.6999688148498535
Model3,500.0,4,0.4700860205176766,80.85430968726163,0.742193877696991
Model3,500.0,5,0.4414008061659418,85.73607932875667,0.8085601329803467
Model3,500.0,6,0.5283924410763267,79.09992372234935,0.7173416614532471
Model3,500.0,7,0.5765405267499768,80.77803203661327,0.7390432953834534
Model3,500.0,8,0.5549522428045193,79.5575896262395,0.7235932946205139
Model3,500.0,9,0.5821306277876315,76.50648360030512,0.6827937364578247
Model3,500.0,10,0.40608099407589593,86.49885583524028,0.8187958002090454
Model3,500.0,11,0.3955205551296768,85.04958047292143,0.7979596257209778
Model3,500.0,12,0.34667369878469395,87.94813119755912,0.8375938534736633
Model3,500.0,13,0.31125534707175967,89.85507246376811,0.863551676273346
Model3,500.0,14,0.3583409859650377,84.13424866514111,0.7867122292518616
Model3,500.0,15,0.3237142419196739,87.26163234172388,0.8284599184989929
Model3,500.0,16,0.35280034293844714,86.65141113653699,0.8199987411499023
Model3,500.0,17,0.3206272622404164,89.09229595728452,0.8531340956687927
Model3,500.0,18,0.3658706257808854,85.96491228070175,0.8108688592910767
Model3,500.0,19,0.29016815609008095,89.39740655987795,0.857219398021698
Model3,500.0,20,0.2891909808551283,88.93974065598779,0.8510492444038391
Model3,500.0,21,0.2587039774776778,90.31273836765827,0.8694937229156494
Model3,500.0,22,0.3293871231189582,87.49046529366896,0.8314234018325806
Model3,500.0,23,0.35427217438964786,86.04118993135012,0.812120795249939
Model3,500.0,24,0.22498796410250538,92.52479023646072,0.8995367288589478
Model3,500.0,25,0.2683298547335202,90.69412662090008,0.8749334812164307
Model3,500.0,26,0.33381009877046314,87.56674294431731,0.8322109580039978
Model3,500.0,27,0.32907204220851444,86.42257818459191,0.8168448805809021
Model3,500.0,28,0.1821355303105828,94.50800915331808,0.9262996912002563
Model3,500.0,29,0.26195039481214444,90.8466819221968,0.8768876791000366
Model3,500.0,30,0.20547477665274175,92.29595728451564,0.8963261246681213
Model3,500.0,31,0.1784999147782132,94.12662090007628,0.9210240244865417
Model3,500.0,32,0.2054067206754428,93.05873379099924,0.9066046476364136
Model3,500.0,33,0.2764605247933477,89.16857360793287,0.8540500402450562
Model3,500.0,34,0.3352688974938849,89.24485125858124,0.8546727895736694
Model3,500.0,35,0.1801732010133479,92.98245614035088,0.9056930541992188
Model3,500.0,36,0.16201388270435763,94.35545385202136,0.924218475818634
Model3,500.0,37,0.2079991281535519,92.7536231884058,0.9024872183799744
Model3,500.0,38,0.176902342857658,94.05034324942791,0.9198653697967529
Model3,500.0,39,0.20798510180048865,91.53318077803203,0.886177122592926
Model3,500.0,40,0.3338637582042761,84.59191456903127,0.7932016253471375
Model3,500.0,41,0.1386608789546357,95.34706331045004,0.9375566840171814
Model3,500.0,42,0.28262360908892387,88.63463005339436,0.8470815420150757
Model3,500.0,43,0.1572126754247715,95.11823035850496,0.9344382286071777
Model3,500.0,44,0.13757905075333665,94.88939740655988,0.9313293099403381
Model3,500.0,45,0.13815964628536678,95.49961861174675,0.939458966255188
Model3,500.0,46,0.2094193447088577,91.38062547673532,0.8841390609741211
Model3,500.0,47,0.5871527751014034,78.79481311975591,0.7119293808937073
Model3,500.0,48,0.1287080872488513,95.65217391304348,0.9415834546089172
Model3,500.0,49,0.25579710459318167,89.47368421052632,0.8585143685340881
Model3,500.0,50,0.1268175336213329,95.8047292143402,0.9436207413673401
